থৈ	685	2
ন্ত্ৰা	683	6
প্ট	679	3
ঞ্জু	675	4
দ্ধৃ	674	4
প্ন	674	3
গ্ৰি	674	4
হাং	670	3
হূ	669	2
ৰ্থি	668	4
খোঁ	667	3
ত্ৰু	665	4
ৰ্জু	662	4
য়ূ	661	3
ষ্টী	658	4
ছূ	656	2
ঞ্চে	655	4
ভ্যু	654	4
র্ষা	653	4
ন্সী	649	4
গ্নী	649	4
ন্ত্রা	648	6
ন্টো	643	4
এঁ	642	2
ছ্	640	2
ত্	639	2
র্শা	638	4
ল্টে	638	4
ড্র	637	3
ন্দ্বি	632	6
ক্ষো	631	4
ৰিং	631	3
ফৌ	630	2
ক্ক	626	3
ঞি	624	2
গোঁ	620	3
হ্ৰ	618	3
দ্ৰু	616	4
ন্ডী	613	4
ৰ্জি	612	4
ঢ	611	1
হেঁ	611	3
ৰ্শি	608	4
স্টী	607	4
হ্যে	606	4
র্দ্র	604	5
ন্ট্রা	601	6
ষ্ণে	597	4
ৰ্চি	587	4
র্ধ্ব	582	5
ব্লে	580	4
লেং	580	3
ষ্যা	574	4
2	570	1
ল্ক	569	3
নাং	569	3
ৰ্থে	569	4
ক্যে	567	4
তং	566	2
ন্মো	561	4
ল্ডিং	557	5
দ্যে	553	4
ত্ৰে	552	4
শ্রা	551	4
কঁ	551	2
গ্রো	548	4
‎	546	1
ট্টি	546	4
স্ৰা	543	4
ক্টি	542	4
জ্ঞে	540	4
প্টা	535	4
ডাঃ	534	3
থ্রি	533	4
র্নী	526	4
য়ঃ	524	3
ঙ্ঘ	523	3
ক্কো	523	4
ঢু	522	2
ল্ডা	521	4
য্যা	521	4
দ্দা	519	4
র্ঘ্যে	518	6
প্রী	518	4
স্রো	518	4
রৌ	518	2
ৰ্দ	514	3
ন্ডু	512	4
ফ্লু	509	4
ল্লু	505	4
ছাঁ	504	3
স্তী	502	4
চ্যে	501	4
প্ৰী	501	4
জ্জী	499	4
॥	498	1
সিঁ	495	3
ন্দ্রা	494	6
ঙ্কো	494	4
ড্ৰ	492	3
দ্ভু	488	4
ষ্ট্ৰি	488	6
ড্	487	2
ৰ্তে	487	4
ৰ্ল্ড	487	5
ৰ্মে	484	4
ৰ্লি	483	4
যাং	480	3
খৃ	479	2
´	477	1
পৈ	477	2
ছিং	477	3
র্যো	472	4
গ্লু	472	4
যাঁ	471	3
ক্র্যা	471	6
র্	470	2
ব্বী	468	4
দং	467	2
ক্টা	467	4
ৰ্টা	466	4
লাং	464	3
র্ধি	460	4
লোঁ	458	3
র্জু	458	4
ভাঁ	457	3
ঠু	457	2
ড্ৰা	450	4
হ্ব	449	3
ড্ৰে	448	4
ৰ্নি	447	4
র্ষী	444	4
ন্দ্ৰি	444	6
ম্পৃ	443	4
ঞ্চু	442	4
মোঃ	442	3
তেঁ	441	3
ঝো	440	2
র্জী	439	4
ৰ্গি	437	4
ফ্ৰ	435	3
থ্যে	434	4
প্লো	434	4
ন্ট্রি	434	6
ৰ্গী	433	4
ৰ্ক্স	431	5
গাং	430	3
গ্	430	2
ভিং	427	3
চ্ছু	427	4
ঙ্কিং	426	5
ন্ধ্ৰ	425	5
ফ্	424	2
লুং	424	3
পুং	423	3
ঘোঁ	423	3
ৰ্তৃ	422	4
ঢ়ী	421	3
ন্নে	419	4
ক্ট্র	419	5
ত্স	417	3
ৰ্য্যা	417	6
শ্রি	416	4
ম্ফ	416	3
ফ্ল	416	3
স্থূ	414	4
ৰেং	413	3
র্লা	411	4
স্ক্যা	409	6
ট্যু	408	4
পাং	408	3
গ্ম	407	3
য়িং	407	4
ন্বে	406	4
ডঃ	405	2
জঁ	404	2
]	403	1
ম্ভে	402	4
প্	400	2
গ্নাং	400	5
গ্ৰু	400	4
9	397	1
ছোঁ	395	3
ৰ্দা	393	4
যী	392	2
+	392	1
প্লু	390	4
র্সা	386	4
ৰ্ত্ত	386	5
ষ্কে	385	4
ৰ্কা	385	4
ত্বি	384	4
ৰ্টে	384	4
ফ্ল্যা	382	6
স্ফি	380	4
র্শী	377	4
পেঁ	377	3
ন্ট্রো	376	6
ৰ্গে	376	4
ৰ্ন	376	3
ক্যু	374	4
ঝাঁ	373	3
র্তো	372	4
ঠোঁ	372	3
ঢ়ে	372	3
ষ্ট্যে	371	6
স্ট্র	371	5
ৰ্চী	371	4
অঁ	370	2
র্কো	370	4
ফোঁ	370	3
রৈ	368	2
লঃ	368	2
হ্লা	368	4
শ্ৰা	368	4
র্দী	361	4
ন্দ্ব	361	5
ঘ্র	359	3
ন্যু	359	4
র্গি	358	4
ম্যু	358	4
এং	358	2
ক্কি	356	4
র্স্ট	354	5
ৰ্ডা	351	4
স্ট্রী	350	6
ল্পা	350	4
ল্ফ	349	3
গ্লি	349	4
ঘৃ	348	2
ন্দ্ৰা	348	6
প্রু	347	4
শ্রো	346	4
স্টিং	345	5
স্ফ	345	3
