मां	15553	3
ळे	15500	2
प्रे	15328	4
ड़ा	15228	3
छि	15079	2
द्धाः	14996	5
भे	14884	2
न्हें	14884	5
खाः	14851	3
स्या	14756	4
ग्रा	14662	4
ज्या	14602	4
हिं	14600	3
पृ	14553	2
र्ने	14453	4
क्स	14232	3
‘	14110	1
ष्ट्री	14007	6
स्	14000	2
ड़ी	13969	3
र्न	13910	3
छो	13902	2
ष्ठ	13871	3
श्र	13760	3
डू	13689	2
न्तु	13610	4
चु	13606	2
सां	13573	3
कों	13438	3
यू	13420	2
एँ	13391	2
श्च	13344	3
णं	13333	2
न्हों	13224	5
ब्र	13208	3
म्म	13199	3
र्द	13143	3
न्दि	13108	4
ष्ण	13087	3
ष्य	13085	3
टो	12961	2
भो	12932	2
त्ये	12724	4
न्ध	12668	3
ह्म	12534	3
ब्द	12435	3
प्रै	12312	4
फे	12093	2
ङ	12042	1
तू	12008	2
फ़ि	11907	3
॥	11897	1
खो	11870	2
र्ड	11816	3
त्प	11774	3
गं	11764	2
ळी	11711	2
स्म	11706	3
झ	11692	1
पै	11669	2
हां	11666	3
दै	11552	2
दं	11527	2
क्या	11471	4
णां	11444	3
ज़	11414	2
ऋ	11411	1
चौ	11384	2
खी	11361	2
गों	11273	3
छा	11273	2
ऱ्या	11249	4
मः	11213	2
म्रा	11203	4
त्ति	11191	4
किं	11171	3
धे	11128	2
तृ	11042	2
भु	11018	2
ड़ि	10954	3
द्वि	10946	4
प्रि	10936	4
न्त्र	10894	5
च्च	10892	3
कू	10887	2
ल्प	10793	3
रां	10789	3
न्दा	10699	4
स्वी	10625	4
फु	10602	2
आं	10592	2
त्स	10583	3
डो	10543	2
नाः	10500	3
च्छ	10441	3
त्ता	10436	4
खु	10352	2
त्त्व	10225	5
ङ्क	10195	3
मौ	10177	2
ताः	10174	3
गृ	10076	2
चं	10048	2
न्ते	10047	4
श्रे	9992	4
घो	9971	2
शं	9925	2
ल्ले	9863	4
ढ़	9831	2
घे	9748	2
त्रे	9748	4
णू	9741	2
र्ति	9684	4
ज्ञ	9630	3
ब्रा	9563	4
द्यो	9549	4
षे	9541	2
कॉ	9492	2
लों	9437	3
ब्रि	9428	4
र्नु	9383	4
शै	9235	2
द्धि	9223	4
र्	9104	2
लां	9038	3
रै	8986	2
गां	8955	3
ह्या	8937	4
वः	8918	2
दौ	8917	2
ष्टि	8810	4
ड़े	8785	3
त्यु	8770	4
ब्स्	8763	4
न्स	8737	3
षां	8699	3
कें	8564	3
एं	8555	2
काः	8474	3
ल्ली	8461	4
वो	8452	2
भौ	8429	2
घु	8422	2
सँ	8406	2
ञ्जू	8382	4
तां	8377	3
ढा	8346	2
स्मा	8343	4
त्पा	8318	4
द्रा	8291	4
