ฉั	4283	2
สื่	4272	3
จู	4220	2
สู้	4219	3
ถ่	4124	2
/	4109	1
ข็	4098	2
ฎี	4088	2
ทุ่	3983	3
ลี้	3877	3
จ็	3831	2
ซ้	3825	2
ถิ่	3815	3
คู	3808	2
ยิ่	3791	3
5	3768	1
ถั	3752	2
ลึ	3739	2
ซุ	3628	2
ยี่	3612	3
ซ่	3588	2
พี่	3564	3
ยื	3525	2
ม็	3524	2
ชู	3522	2
3	3452	1
ฉี	3438	2
ผั	3396	2
สั่	3371	3
ก๊	3345	2
ม์	3309	2
ถิ	3240	2
ขั้	3196	3
4	3161	1
ง่	3148	2
ฝึ	3121	2
ทึ	3110	2
ฝั่	3110	3
รี่	3102	3
พื	2911	2
ซึ	2893	2
ผ้	2882	2
ต่ำ	2874	3
รึ	2764	2
นี่	2721	3
สั้	2719	3
ญั	2713	2
ฟี	2711	2
ยึ	2706	2
(	2604	1
ฟู	2535	2
9	2489	1
ถี	2457	2
ย็	2446	2
อู	2411	2
ปื	2382	2
ศุ	2362	2
ปู	2361	2
ศี	2333	2
ฐ์	2326	2
บำ	2326	2
พ็	2297	2
จ่	2239	2
6	2238	1
ฝั	2227	2
ฆ์	2213	2
กิ่	2190	3
ท็	2188	2
มั่	2177	3
๒	2158	1
,	2123	1
ฮี	2115	2
ถ์	2100	2
ฒิ	2046	2
ดั้	1999	3
ซี่	1966	3
ษี	1962	2
ซื้	1952	3
ฆ่	1943	2
ณุ	1901	2
หุ้	1893	3
ฮ่	1879	2
ตี้	1869	3
นุ่	1830	3
ผี	1827	2
ฮ์	1797	2
7	1790	1
ชิ้	1763	3
ปุ	1745	2
8	1737	1
๑	1721	1
ภ์	1684	2
ยื่	1681	3
๕	1616	1
ภี	1608	2
หุ่	1584	3
คุ้	1581	3
กื	1574	2
บ็	1573	2
ลิ่	1571	3
รำ	1526	2
งู	1525	2
ตึ	1517	2
ฌ	1506	1
ดี่	1505	3
รึ่	1497	3
ษิ	1478	2
หู	1465	2
มี่	1464	3
สื้	1447	3
ช์	1425	2
นิ้	1423	3
ฉิ	1415	2
ฟ์	1406	2
ทิ้	1379	3
ชำ	1377	2
วิ่	1367	3
