index	token_a	token_b	merged
1772	EDC3	EA14	F0F7
1773	EA34	EB06	F0F8
1774	EB29	EA36	F0F9
1775	EA7C	EA12	F0FA
1776	EA33	EA23	F0FB
1777	ED7F	EA16	F0FC
1778	EA15	EA1C	F0FD
1779	EB8E	EA2E	F0FE
1780	EBBD	EA2E	F0FF
1781	EA26	EAEC	F100
1782	EA2C	EC7E	F101
1783	EA30	EB38	F102
1784	EA05	EB3F	F103
1785	EF5E	EA12	F104
1786	EA78	ECAE	F105
1787	EAAD	EA90	F106
1788	EA5E	EA8E	F107
1789	EB48	EA25	F108
1790	ED05	EAD3	F109
1791	EAA8	EA9A	F10A
1792	EB77	EA18	F10B
1793	EA2D	EADE	F10C
1794	EA20	EA90	F10D
1795	EA7B	EACA	F10E
1796	EA04	EA3B	F10F
1797	EA06	EA42	F110
1798	EA76	EA57	F111
1799	EA31	EA69	F112
1800	EB3B	EAE6	F113
1801	EA0B	EB7F	F114
1802	EA8D	EA12	F115
1803	EA48	ECB7	F116
1804	EA53	EB20	F117
1805	EA2C	EB51	F118
1806	EA1D	EA5C	F119
1807	EE58	EA18	F11A
1808	EA92	EA17	F11B
1809	EF50	EA50	F11C
1810	EA32	EA0E	F11D
1811	EB73	EA10	F11E
1812	EE35	EA40	F11F
1813	EC96	EA1C	F120
1814	ED44	EA96	F121
1815	EA07	EA44	F122
1816	EA14	EA0D	F123
1817	EA00	EA44	F124
1818	EA17	EA0C	F125
1819	EA4C	EBD6	F126
1820	EA08	EA44	F127
1821	EA0B	EA14	F128
1822	EABD	EA94	F129
1823	EF0E	EA0C	F12A
1824	EA26	EA34	F12B
1825	EACD	EA10	F12C
1826	EA1B	EA0E	F12D
1827	EA2D	EA8F	F12E
1828	EDA3	EE2E	F12F
1829	EA06	EA41	F130
1830	EB4C	ED3D	F131
1831	EA12	EA11	F132
1832	EAB0	EA2E	F133
1833	EA1A	EA14	F134
1834	EB8F	EB41	F135
1835	EBAB	EA2E	F136
1836	EB19	EA8A	F137
1837	EFA3	ECBF	F138
1838	EBBC	EA0D	F139
1839	EA71	EACE	F13A
1840	EA15	EA13	F13B
1841	EA0B	EA2A	F13C
1842	EB06	EA47	F13D
1843	EA09	EA44	F13E
1844	EA98	EAA2	F13F
1845	EC39	EA0F	F140
1846	EB7A	EA0D	F141
1847	ED53	EA0F	F142
1848	EA04	EA4F	F143
1849	EA0C	EA81	F144
1850	EB0F	EABA	F145
1851	EA38	EA0D	F146
1852	EA04	EA44	F147
1853	EA38	EB59	F148
1854	ED7F	EA1E	F149
1855	EBB4	EA10	F14A
1856	EAA5	EF4D	F14B
1857	EA65	EA25	F14C
1858	EAF4	EA7C	F14D
1859	EA5A	EA2E	F14E
1860	EA0B	EC3F	F14F
1861	EA73	EA0F	F150
1862	EA3F	EAAB	F151
1863	EA21	EA8D	F152
1864	EB65	EA59	F153
1865	EB15	EB3E	F154
1866	EA45	EA15	F155
1867	EA63	EE08	F156
1868	EA1A	EA5C	F157
1869	EA07	EA42	F158
1870	ED30	EA43	F159
1871	EADC	EA0C	F15A
1872	EA00	EA45	F15B
1873	EA6E	EA20	F15C
1874	EA44	EA19	F15D
1875	EA6E	EA7C	F15E
1876	EBB3	EAA9	F15F
1877	EA80	EA28	F160
1878	EA45	EB7B	F161
1879	EAD6	EA14	F162
1880	EA08	EA42	F163
1881	EA1B	EB0F	F164
1882	EA6B	EA6D	F165
1883	EA3F	EA7A	F166
1884	EA6B	EBF3	F167
1885	EAAB	EA0E	F168
1886	EB21	EB62	F169
1887	EA4B	EA15	F16A
1888	EA17	EA10	F16B
1889	EAA5	EA0A	F16C
1890	EA8F	EA28	F16D
1891	EABA	EE3A	F16E
1892	EAB7	EAF7	F16F
1893	EA2F	EFEC	F170
1894	EA94	EA1F	F171
1895	ECA9	EA0F	F172
1896	EAD8	EA0D	F173
1897	EA42	EA0B	F174
1898	EA2F	EC9E	F175
1899	EAEE	EA0F	F176
1900	EABB	EA86	F177
1901	EA21	EBFF	F178
1902	EACD	EA0B	F179
1903	EBFC	EA1C	F17A
1904	EA5A	EAD2	F17B
1905	EA17	EB05	F17C
1906	EA39	EC8F	F17D
1907	EA02	EA44	F17E
1908	EA49	EB3B	F17F
1909	EA1B	EA58	F180
1910	EA6B	ED49	F181
1911	ECAC	EAE4	F182
1912	EA0A	EA45	F183
1913	EB4F	EA0F	F184
1914	EA5B	EA17	F185
1915	EAC7	EAF5	F186
1916	EA64	EA0F	F187
1917	EBC2	EA0B	F188
1918	EFE1	EA39	F189
1919	EA20	EA32	F18A
1920	EA44	EA0E	F18B
1921	EA2E	EBD6	F18C
1922	EA30	EA28	F18D
1923	EA47	EA5D	F18E
1924	EA33	EB62	F18F
1925	EA04	EA45	F190
1926	EAB8	EA23	F191
1927	EA07	EA41	F192
1928	EAA7	EA0F	F193
1929	EA46	EA16	F194
1930	EB47	EA9C	F195
1931	EB00	EA4E	F196
1932	EA63	EA0B	F197
1933	EA05	EA45	F198
1934	EF6E	EA3B	F199
1935	EA44	EA22	F19A
1936	EAB5	EA0F	F19B
1937	EA0E	EA49	F19C
1938	EA36	EA6D	F19D
1939	EA61	ECD7	F19E
1940	EB17	EA8F	F19F
1941	EA48	EA15	F1A0
1942	EA42	EA37	F1A1
1943	EA10	EA16	F1A2
1944	EA6C	EA41	F1A3
1945	EA06	EA45	F1A4
1946	EA10	EA65	F1A5
1947	EA6C	EA0F	F1A6
1948	EACD	EA1A	F1A7
1949	EA41	EA9A	F1A8
1950	F0A7	EA63	F1A9
1951	EA3D	EA5E	F1AA
1952	EA48	EA25	F1AB
1953	EA4E	F15C	F1AC
1954	EB2A	EA6A	F1AD
1955	EA08	EA45	F1AE
1956	EB46	EA31	F1AF
1957	EA42	EA19	F1B0
1958	EA17	EA4C	F1B1
1959	EA04	EA46	F1B2
1960	EAA1	EA60	F1B3
1961	EA33	EA6B	F1B4
1962	EA1E	EAA4	F1B5
1963	EA0A	EB42	F1B6
1964	EA26	EA92	F1B7
1965	ED8C	EA17	F1B8
1966	EA13	EA72	F1B9
1967	ECEE	EA38	F1BA
1968	EA4C	EB3E	F1BB
1969	EA09	EB53	F1BC
1970	EBD9	EF88	F1BD
1971	EABD	EB2E	F1BE
1972	EA04	EE06	F1BF
1973	EB65	EA43	F1C0
1974	EB6A	EA15	F1C1
1975	EA1B	EA7A	F1C2
1976	EDA1	EA14	F1C3
1977	EBCB	EA10	F1C4
1978	EB99	EA0C	F1C5
1979	EF15	ECEB	F1C6
1980	EB47	EA0F	F1C7
1981	EA37	EA10	F1C8
1982	EA2D	EB1A	F1C9
1983	EBCE	EA0B	F1CA
1984	EA05	EA46	F1CB
1985	EB78	EA0D	F1CC
1986	EA3F	EA59	F1CD
1987	EA21	EAED	F1CE
1988	EA47	EA16	F1CF
1989	EA15	EBB6	F1D0
1990	EA1A	EA26	F1D1
1991	EB37	EA39	F1D2
1992	EB00	EADD	F1D3
1993	EC91	EA96	F1D4
1994	EA69	EA0E	F1D5
1995	EA48	EBDC	F1D6
1996	EBA3	EAD0	F1D7
1997	EA77	EA34	F1D8
1998	EBED	EAD5	F1D9
1999	EA30	EA69	F1DA
2000	EAA0	EA55	F1DB
2001	EA7E	EA1B	F1DC
2002	EA2E	EA41	F1DD
2003	EA06	EA46	F1DE
2004	EB02	EA50	F1DF
2005	EB61	EA57	F1E0
2006	EA11	EC33	F1E1
2007	EA88	EA1F	F1E2
2008	EA4E	EA71	F1E3
2009	EAEF	EC28	F1E4
2010	EAB5	EA65	F1E5
2011	EBE4	EA37	F1E6
2012	EA49	EA13	F1E7
2013	EA75	EA0F	F1E8
2014	EA97	EB33	F1E9
2015	ECBA	EACB	F1EA
2016	EA53	EA0D	F1EB
2017	EA07	EA46	F1EC
2018	EA12	ED89	F1ED
2019	EA10	EA1A	F1EE
2020	EA21	EC93	F1EF
2021	EA7B	EA13	F1F0
2022	EA39	EB2C	F1F1
2023	EB31	EA34	F1F2
2024	EA6F	EB1A	F1F3
2025	EA80	EA19	F1F4
2026	EA2D	EC3F	F1F5
2027	EA08	EA46	F1F6
2028	ED88	F161	F1F7
2029	EB2D	EA2E	F1F8
2030	EA2A	EA4C	F1F9
2031	EAC5	EA0F	F1FA
2032	EA69	EA29	F1FB
2033	F182	EADB	F1FC
2034	EA2F	EA5C	F1FD
2035	EA8F	EB5F	F1FE
2036	EA5F	EA17	F1FF
2037	EA27	EA7D	F200
2038	EBB0	EAD7	F201
2039	EA03	EA41	F202
2040	EFC2	EA57	F203
2041	EA0B	EABB	F204
2042	EADB	EB20	F205
2043	EA7A	EA9B	F206
2044	EBBE	EA54	F207
2045	EBE4	EA0F	F208
2046	EA3D	EA31	F209
2047	EBBB	EA27	F20A
2048	EA1F	EAB3	F20B
2049	EA94	EA63	F20C
2050	EA4A	EA2B	F20D
2051	EA4D	EA7C	F20E
2052	ED87	EA0D	F20F
2053	EA3C	EA14	F210
2054	EA08	EE89	F211
2055	EAA7	EAB3	F212
2056	EA0A	EA46	F213
2057	EA4C	EF27	F214
2058	F000	ECBF	F215
2059	EB2A	EA12	F216
2060	EAE0	EA1C	F217
2061	EA3D	EB28	F218
2062	EA1B	EA50	F219
2063	F1BD	EA66	F21A
2064	EA20	EA2B	F21B
2065	EB30	EB51	F21C
2066	EA45	EB3F	F21D
2067	EA6D	EA30	F21E
2068	EA48	EC93	F21F
2069	EBA6	EA27	F220
2070	EE1A	EA43	F221
2071	EA01	EEC4	F222
2072	EA4C	EA17	F223
2073	EA3A	EA19	F224
2074	EA21	EA0E	F225
2075	EA00	EA46	F226
2076	EB80	EABB	F227
2077	EC00	EAA2	F228
2078	EA1D	EA18	F229
2079	EA01	EA47	F22A
2080	EA92	F1E2	F22B
2081	EA29	EA23	F22C
2082	EA59	EA21	F22D
2083	EBC5	ED91	F22E
2084	ECC8	EA19	F22F
2085	EA39	EB15	F230
2086	EA00	EA47	F231
2087	EB69	EA0B	F232
2088	EA3F	EA1C	F233
2089	EA1F	EA1D	F234
2090	EA08	EA3B	F235
2091	EA03	EA46	F236
2092	EA3D	EA23	F237
2093	EAF6	EA0E	F238
2094	EA36	EA56	F239
2095	EA16	EAF3	F23A
2096	EA02	EA47	F23B
2097	F08E	EB82	F23C
2098	EAF8	EAA2	F23D
2099	EA0B	EAFF	F23E
2100	EA73	EB03	F23F
2101	EA10	ED98	F240
2102	EA62	EA0F	F241
2103	EE5B	EA0F	F242
2104	EA88	EA1C	F243
2105	EDFC	EB7D	F244
2106	EA27	EF24	F245
2107	EC08	EA18	F246
2108	EAAB	EA37	F247
2109	EA33	EA65	F248
2110	EA0B	EBFB	F249
2111	EA03	EA47	F24A
2112	EA6F	EA1A	F24B
2113	EB89	EA25	F24C
2114	EAFB	EAAB	F24D
2115	EA05	EB7D	F24E
2116	EA49	EA0B	F24F
2117	EA03	EA44	F250
2118	EA02	EA45	F251
2119	EDC2	F093	F252
2120	EA56	EB87	F253
2121	EC68	EAE6	F254
2122	EA12	EAD7	F255
2123	EA1B	EA0D	F256
2124	EA20	EACB	F257
2125	EA46	EA10	F258
2126	EB63	EA15	F259
2127	EA5E	EA5D	F25A
2128	EA05	EA47	F25B
2129	EA07	EA45	F25C
2130	EA6D	EA69	F25D
2131	EB4E	EAD6	F25E
2132	EA06	EA47	F25F
2133	EE8B	EB65	F260
2134	EA6A	EAAA	F261
2135	EA33	EB15	F262
2136	EA30	EBFE	F263
2137	EA9F	EA4B	F264
2138	EAF4	EA6C	F265
2139	EAC5	EFEA	F266
2140	EA89	EAA4	F267
2141	EAE7	EA23	F268
2142	EB14	EA10	F269
2143	EA11	EA0B	F26A
2144	EA3C	EA0D	F26B
2145	EA90	EA0B	F26C
2146	EA07	EA47	F26D
2147	EC17	EA16	F26E
2148	EAC4	EB16	F26F
2149	EAC4	EA2B	F270
2150	F216	EF0F	F271
2151	EA23	EA19	F272
2152	EA04	EA47	F273
2153	EA27	EA1C	F274
2154	EAD3	EA0F	F275
2155	EB31	EA13	F276
2156	EB2B	EA36	F277
2157	EA2F	EA49	F278
2158	EB60	EA28	F279
2159	EAC7	EA56	F27A
2160	EB1B	ED4D	F27B
2161	EABF	EB03	F27C
2162	EA09	EA47	F27D
2163	EA8D	EC58	F27E
2164	EA11	EA1F	F27F
2165	EE69	EC30	F280
2166	EA22	EA5A	F281
2167	EB4B	EA19	F282
2168	EAA7	EA1A	F283
2169	F14B	EA38	F284
2170	EA54	EFFE	F285
2171	EA88	EA25	F286
2172	EA12	EB52	F287
2173	EB84	EA0B	F288
2174	EC8A	EA0D	F289
2175	EA47	EB70	F28A
2176	EA2D	EF49	F28B
2177	EADF	EA70	F28C
2178	EA23	EACB	F28D
2179	EAA4	EA3B	F28E
2180	EA3E	EA0F	F28F
2181	EDCB	F215	F290
2182	EA7E	EA15	F291
2183	EA0C	EA4F	F292
2184	EA9A	EB00	F293
2185	EA84	EA14	F294
2186	EA1D	F00A	F295
2187	EA49	EA62	F296
2188	EA02	EA48	F297
2189	EAB5	ED2F	F298
2190	EA64	EA9A	F299
2191	ECCE	EDC8	F29A
2192	EA73	ED47	F29B
2193	EBD8	EA0F	F29C
2194	EA4C	EA87	F29D
2195	EA81	EA26	F29E
2196	F261	EA8B	F29F
2197	EA2F	EB72	F2A0
2198	EC55	EAB9	F2A1
2199	ED7E	EA16	F2A2
2200	EBB5	F25F	F2A3
2201	EA45	EA0D	F2A4
2202	EBFA	ECC7	F2A5
2203	EA16	EA20	F2A6
2204	EA89	EA0F	F2A7
2205	EA33	EA10	F2A8
2206	EA62	EA8E	F2A9
2207	EA83	EA4F	F2AA
2208	EAA5	EA0C	F2AB
2209	EC18	EA27	F2AC
2210	EA0B	EC9C	F2AD
2211	EA25	EA10	F2AE
2212	EA20	EAA2	F2AF
2213	EAEF	EA18	F2B0
2214	EA1A	EA32	F2B1
2215	EA77	EA29	F2B2
2216	EA94	EA26	F2B3
2217	EA0B	EAC2	F2B4
2218	EA08	EA48	F2B5
2219	EA17	EA47	F2B6
2220	EADB	EA13	F2B7
2221	EA23	EA17	F2B8
2222	EAA6	F27D	F2B9
2223	EAAE	EA1B	F2BA
2224	EC24	EC30	F2BB
2225	EA2A	EA13	F2BC
2226	EA23	EB2B	F2BD
2227	EA23	EAA6	F2BE
2228	EAB7	EA12	F2BF
2229	EA1A	EA2B	F2C0
2230	EA65	EAE0	F2C1
2231	EA31	EA51	F2C2
2232	EABF	EA23	F2C3
2233	EA96	EA00	F2C4
2234	EA01	EA48	F2C5
2235	EA66	EA0B	F2C6
2236	EB55	EC3B	F2C7
2237	EA07	EB20	F2C8
2238	EA17	EA29	F2C9
2239	EA30	EA2D	F2CA
2240	EA7A	EA1C	F2CB
2241	EA4B	EA32	F2CC
2242	F049	F09A	F2CD
2243	EAC3	EA0B	F2CE
2244	EBD2	EA43	F2CF
2245	EA7C	EB7E	F2D0
2246	F2B5	EAB2	F2D1
2247	EA61	EA1A	F2D2
2248	EA12	EA5C	F2D3
2249	EA26	ED4D	F2D4
2250	EA04	EA49	F2D5
2251	EAF1	EA3B	F2D6
2252	ED08	ECCC	F2D7
2253	EA20	EA2D	F2D8
2254	EBE7	EA0B	F2D9
2255	EAB0	EA21	F2DA
2256	ED4E	EA3F	F2DB
2257	EBE9	EA1C	F2DC
2258	EA0B	EE02	F2DD
2259	EA17	EA5C	F2DE
2260	EA73	EB25	F2DF
2261	EA22	EAD7	F2E0
2262	EA32	EBDC	F2E1
2263	EA6C	EB87	F2E2
2264	EB09	EA0F	F2E3
2265	EA46	EB67	F2E4
2266	EA6E	EA8C	F2E5
2267	EC01	EA19	F2E6
2268	EC4C	EA13	F2E7
2269	ECCE	EA39	F2E8
2270	EA3C	EA15	F2E9
2271	EA66	EA10	F2EA
2272	EAB9	EA84	F2EB
2273	EA09	EA46	F2EC
2274	EC92	EA84	F2ED
2275	EA34	EA1D	F2EE
2276	EA48	EDFB	F2EF
2277	EB7C	EAFD	F2F0
2278	EA2F	EBB2	F2F1
2279	EAC3	EAAE	F2F2
2280	EC6A	EA43	F2F3
2281	EA29	EA5C	F2F4
2282	EA49	EA10	F2F5
2283	EA03	EA48	F2F6
2284	EA6A	EAF5	F2F7
2285	EA2B	EC19	F2F8
2286	EA2D	EA31	F2F9
2287	EA0C	EA5A	F2FA
2288	ECDC	EA10	F2FB
2289	EB60	EB3F	F2FC
2290	ED8C	EB81	F2FD
2291	EB00	EB23	F2FE
2292	EA67	EAF4	F2FF
2293	EA28	EA47	F300
2294	EA5F	EA55	F301
2295	EA73	EC21	F302
2296	EA02	EA42	F303
2297	EA44	EA16	F304
2298	EA2E	EA15	F305
2299	EA4D	EA0B	F306
2300	EA0B	EAAF	F307
2301	EA7E	EABE	F308
2302	EA7C	EA19	F309
2303	EA2D	EA60	F30A
2304	EA01	EA46	F30B
2305	EA26	EB17	F30C
2306	EEB4	EE0B	F30D
2307	EA98	EA16	F30E
2308	ECC5	EA16	F30F
2309	EFB0	ED12	F310
2310	EA2F	EC1B	F311
2311	EA4A	EC95	F312
2312	EC98	EB26	F313
2313	ED09	EA0F	F314
2314	EB80	EA1F	F315
2315	EA89	EA8E	F316
2316	EA0B	EA6E	F317
2317	EA07	EA48	F318
2318	EB41	EA0D	F319
2319	EB14	ED70	F31A
2320	EA21	EA34	F31B
2321	EB46	EA57	F31C
2322	EA1F	F0D9	F31D
2323	EC82	EA43	F31E
2324	F16C	EB1F	F31F
2325	EA1E	EAE4	F320
2326	EA1E	EA1C	F321
2327	EA26	EA60	F322
2328	EEF2	EA20	F323
2329	EA50	EA6E	F324
2330	EA99	EA0B	F325
2331	EAB0	EAE5	F326
2332	EA44	ECD9	F327
2333	EA2E	EA05	F328
2334	ED13	EC8F	F329
2335	EA0A	EA47	F32A
2336	EE33	ECD2	F32B
2337	EBC5	EA01	F32C
2338	EA4E	EA19	F32D
2339	EA0A	EA48	F32E
2340	EA3B	EA10	F32F
2341	EB18	EA10	F330
2342	EAF6	EA37	F331
2343	EA06	EA44	F332
2344	EA50	EA82	F333
2345	EC71	EA1C	F334
2346	EA17	EE1F	F335
2347	EA62	EAE3	F336
2348	EA61	EB85	F337
2349	EA02	EA4A	F338
2350	EA20	EA9A	F339
2351	EB4E	ED4E	F33A
2352	EA21	EA7E	F33B
2353	EA6D	EA0B	F33C
2354	EA3C	EB14	F33D
2355	EA4D	EA19	F33E
2356	EB2A	EF22	F33F
2357	EA2D	EAE4	F340
2358	EA3D	EA67	F341
2359	EA1F	EA10	F342
2360	EBB8	EA47	F343
2361	EA63	F14C	F344
2362	EA66	EA19	F345
2363	EA66	EA29	F346
2364	EAD6	EA77	F347
2365	EAC9	EA0C	F348
2366	EA1A	EA35	F349
2367	ED2E	EA0F	F34A
2368	EA05	EA44	F34B
2369	EA34	EAB4	F34C
2370	EA04	EA48	F34D
2371	EAB5	EA20	F34E
2372	EA26	EA50	F34F
2373	EC39	EA32	F350
2374	EA89	EA0B	F351
2375	EA09	EA45	F352
2376	EA21	EA64	F353
2377	EBFA	F0BE	F354
2378	EC89	EA20	F355
2379	EA5F	EA28	F356
2380	EAA1	EA3B	F357
2381	EB7E	EA85	F358
2382	EA2D	EA2D	F359
2383	EA32	EA38	F35A
2384	EB89	EA35	F35B
2385	ECEC	EA19	F35C
2386	EA5A	EA39	F35D
2387	EA55	EA0E	F35E
2388	EA2E	EA34	F35F
2389	EB8D	EA10	F360
2390	EAAE	EA1F	F361
2391	EA06	EA48	F362
2392	EAB8	EA73	F363
2393	EA47	EA5E	F364
2394	EAC4	F1CD	F365
2395	EA17	ED9D	F366
2396	EA03	EA4A	F367
2397	EBE2	EA60	F368
2398	EB3B	EA36	F369
2399	EA34	EA15	F36A
2400	EA1B	EA10	F36B
2401	EA1F	EA1C	F36C
2402	EA12	EA1A	F36D
2403	F05D	EE06	F36E
2404	EA80	EA2B	F36F
2405	EDE9	EA0D	F370
2406	F354	EA0A	F371
2407	EA54	EA60	F372
2408	EBE9	EA37	F373
2409	EA72	EB67	F374
2410	EA09	EA49	F375
2411	EC1E	EA0F	F376
2412	EA1F	EA25	F377
2413	EA3A	EB36	F378
2414	EA6E	EA64	F379
2415	EA8D	EA25	F37A
2416	EA2E	EAD5	F37B
2417	EA12	EDA2	F37C
2418	EB36	EA97	F37D
2419	ED79	EA13	F37E
2420	EAA1	EB2E	F37F
2421	EA17	EA3F	F380
2422	EA46	EE6C	F381
2423	EEDD	EA14	F382
2424	ED21	EBEB	F383
2425	EA54	EA0F	F384
2426	EA1F	EB3F	F385
2427	EB86	EA1C	F386
2428	EFAF	EA0C	F387
2429	ED98	EA19	F388
2430	EAA6	EA0B	F389
2431	EA1B	ECB1	F38A
2432	EADB	EA27	F38B
2433	EAEE	EA25	F38C
2434	EB5B	EE51	F38D
2435	EA2D	EA14	F38E
2436	ED31	EB76	F38F
2437	EA67	EAA4	F390
2438	EA3C	EB24	F391
2439	EA00	EA4B	F392
2440	EA3F	EA8F	F393
2441	EA21	EAEE	F394
2442	EA01	EA4A	F395
2443	EA1F	EF25	F396
2444	EA75	EA1B	F397
2445	EAE1	EACA	F398
2446	EB16	EA10	F399
2447	EA58	EA0B	F39A
2448	EAFA	F12A	F39B
2449	EE00	EA19	F39C
2450	EA23	EA0B	F39D
2451	EC8A	EA13	F39E
2452	EA02	EA4B	F39F
2453	EAC8	EA19	F3A0
2454	EA76	EA27	F3A1
2455	EA30	ECD3	F3A2
2456	EA20	EA6E	F3A3
2457	EA66	EA16	F3A4
2458	EBBC	EA15	F3A5
2459	EA32	EABA	F3A6
2460	EA01	EA4B	F3A7
2461	EA2A	EA14	F3A8
2462	ED53	EA0B	F3A9
2463	EA9F	EA1C	F3AA
2464	EA2A	EAB4	F3AB
2465	EA50	EA0E	F3AC
2466	EB9D	EA37	F3AD
2467	EA30	EA17	F3AE
2468	EA89	EA3C	F3AF
2469	EAAE	EA8D	F3B0
2470	EA3C	EA10	F3B1
2471	EA17	EA13	F3B2
2472	EA34	EA97	F3B3
2473	EB05	EA17	F3B4
2474	EA0A	EB5F	F3B5
2475	EA25	EA17	F3B6
2476	EA00	EA4A	F3B7
2477	EB46	EA94	F3B8
2478	EA8B	EA13	F3B9
2479	EA14	EA81	F3BA
2480	EC61	EA38	F3BB
2481	EABB	EA3B	F3BC
2482	EA90	EA38	F3BD
2483	EB66	EA9C	F3BE
2484	EA3D	EB03	F3BF
2485	EA01	EA44	F3C0
2486	EAA5	EA35	F3C1
2487	EA39	EA5C	F3C2
2488	EBD5	EA83	F3C3
2489	EBFB	EA0E	F3C4
2490	EA27	EB2A	F3C5
2491	ECA0	EB84	F3C6
2492	EDAA	EAF9	F3C7
2493	EAF0	EA0F	F3C8
2494	EA07	EA4A	F3C9
2495	EE5F	EA0F	F3CA
2496	EB61	EAAE	F3CB
2497	EB55	EA15	F3CC
2498	EA01	EA49	F3CD
2499	EBEE	EA0F	F3CE
